system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20230104T094411_20230104T094406_T33UYQ_20,0,2023-01-04,105,1,2,8.6,pasture,48.92181,5,19.16587,0,0,LR24,0.0708,0.9372549019607843,3.0,0.26600372902423874,0.09920000000000001,1.0,0.3821428716182709,0.004772727272727256,0.6185723424553479,5.345972456450203,253.36575159565797,732.5517213493408,0.30960000000000004,0.20500000000000002,0.2564,0.28850000000000003,0.1384,LR,0.5663923960118575,0.41090000000000004,0.2848,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.16587,48.92181000000001]}"
20230104T094411_20230104T094406_T33UYQ_21,0,2023-01-04,119,1,5,8.6,pasture,48.91677,1,19.17239,0,0,LR25,0.053500000000000006,0.9294117647058824,3.0,0.4283009227254968,0.08940000000000001,1.0,0.5612446069717407,0.004814049586776842,0.5320093269347986,5.339671118445112,208.8928869877274,286.5216908458809,0.39640000000000003,0.1995,0.3003,0.3376,0.1114,LR,0.5663923960118575,0.34800000000000003,0.2155,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.17239,48.91677]}"
20230104T094411_20230104T094406_T33UYQ_22,0,2023-01-04,63,1,13,60,pasture,48.92214,2,19.17618,0,0,LR26,0.0502,0.9372549019607843,3.0,0.22673107890499197,0.0784,1.0,0.3846994638442993,0.004772727272727256,0.695624934981079,5.345972456450203,273.00805131894094,466.4269160631049,0.2534,0.15910000000000002,0.2005,0.22190000000000001,0.1126,LR,0.5663923960118575,0.2937,0.19310000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.176180000000002,48.92214]}"
20230104T094411_20230104T094406_T33UYQ_23,0,2023-01-04,112,1,13,8.6,grazed meadow,48.91946,0,19.17407,1,1,LR27,0.0388,0.9333333333333333,3.0,0.3266692800209068,0.0678,1.0,0.5296609997749329,0.004785227272727255,0.649649233720424,5.344239588498803,303.76185623959185,341.26610907381144,0.2888,0.13390000000000002,0.2034,0.2262,0.0888,LR,0.5663923960118575,0.21760000000000002,0.12760000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.174069999999997,48.91946]}"
20230104T094411_20230104T094406_T33UYQ_24,0,2023-01-04,112,1,13,8.6,grazed meadow,48.91426,10,19.16851,2,1,LR28,0.048400000000000006,0.9372549019607843,3.0,0.19608185500768266,0.0689,1.0,0.3654409348964691,0.004772727272727256,0.8169694369178984,5.345972456450203,744.2284858498463,789.8932671823825,0.20980000000000001,0.1369,0.1883,0.20900000000000002,0.0975,LR,0.5663923960118575,0.1487,0.0888,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.16851,48.91426]}"
20230104T094411_20230104T094406_T33UYQ_25,0,2023-01-04,56,1,1,1.5,grazed meadow,48.9168,1,19.17659,2,1,LR29,0.0558,0.9176470588235294,3.0,0.07539900935608143,0.052700000000000004,1.0,0.2424778789281845,0.004772727272727256,0.6634858582530698,5.345972456450203,707.8397673154938,1394.5183867222254,0.0702,0.055,0.0747,0.06720000000000001,0.042800000000000005,LR,0.5663923960118575,0.0198,0.021400000000000002,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.176590000000004,48.9168]}"
20230104T094411_20230104T094406_T33UYQ_26,0,2023-01-04,91,1,2,80,pasture,48.967225,70,19.188714,0,0,LR3,0.61,0.9333333333333333,3.0,0.009193993257738122,0.5780000000000001,1.0,0.0019841270986944437,0.004772727272727256,0.4815690233845702,5.345972456450203,965.4342741874906,881.0495043314609,0.606,0.6254000000000001,0.5931000000000001,0.5553,0.6036,LR,0.5663923960118575,0.07390000000000001,0.0461,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.188714,48.967225]}"
20230104T094411_20230104T094406_T33UYQ_27,0,2023-01-04,0,0,0,0,meadow,48.929862,1,19.211499,1,1,LR30,0.0392,0.9215686274509803,3.0,0.11610671936758894,0.0364,1.0,0.38842976093292236,0.004772727272727256,0.750750170814502,5.345972456450203,1970.8359748636472,2051.384160573147,0.084,0.0402,0.056400000000000006,0.0627,0.037000000000000005,LR,0.5663923960118575,0.0368,0.0296,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.211499,48.929862]}"
20230104T094411_20230104T094406_T33UYQ_28,0,2023-01-04,N/A,1,N/A,N/A,grazed meadow,48.93187,4,19.21592,1,1,LR32,0.0965,0.9176470588235294,3.0,0.28342548652531674,0.1106,1.0,0.38047924637794495,0.004793388429752049,0.5567158756178403,5.342821787447657,291.0629602230901,335.6567510798115,0.23620000000000002,0.1461,0.18380000000000002,0.19460000000000002,0.10600000000000001,LR,0.5663923960118575,0.07250000000000001,0.0592,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.215919999999997,48.93187]}"
20230104T094411_20230104T094406_T33UYQ_29,0,2023-01-04,N/A,1,13,N/A,grazed meadow,48.929172,2,19.204013,1,1,LR33,0.08310000000000001,0.9176470588235294,3.0,0.19829880498878047,0.0847,1.0,0.3448275923728943,0.004772727272727256,0.2512195752445717,5.345972456450203,403.9359085825368,489.1211995457687,0.1482,0.0888,0.12250000000000001,0.116,0.0722,LR,0.5663923960118575,0.0396,0.028200000000000003,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.204013000000003,48.92917200000001]}"
20230104T094411_20230104T094406_T33UYQ_30,0,2023-01-04,0,0,0,0,meadow,48.94135,50,19.23296,1,1,LR34,0.0238,0.9333333333333333,3.0,0.05955298500147044,0.0224,1.0,0.32793521881103516,0.004772727272727256,0.3073981519521457,5.345972456450203,870.4377505318921,1184.6119003928184,0.0492,0.0275,0.039,0.0415,0.024900000000000002,LR,0.5663923960118575,0.0142,0.0085,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.23296,48.94135000000001]}"
20230104T094411_20230104T094406_T33UYQ_31,0,2023-01-04,N/A,1,13,N/A,pasture,48.93998,30,19.18843,0,0,LR35,0.053000000000000005,0.9333333333333333,3.0,0.28856753777316646,0.08080000000000001,1.0,0.4499494433403015,0.004772727272727256,0.7849016348511109,5.345972456450203,1095.7299682245193,1184.4950373663557,0.2868,0.1534,0.21830000000000002,0.26130000000000003,0.10880000000000001,LR,0.5663923960118575,0.2439,0.1491,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.18843,48.93998]}"
20230104T094411_20230104T094406_T33UYQ_32,0,2023-01-04,N/A,1,13,N/A,pasture,48.933982,17,19.208641,0,0,LR36,0.0567,0.9294117647058824,3.0,0.19375841237048863,0.0881,1.0,0.32527586817741394,0.004805888429752049,0.6832966468175894,5.341088919496258,346.74336513643357,1053.137746274873,0.25220000000000004,0.1497,0.1816,0.2011,0.12840000000000001,LR,0.5663923960118575,0.2565,0.1632,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.208640999999997,48.93398199999999]}"
20230104T094411_20230104T094406_T33UYQ_33,0,2023-01-04,N/A,1,13,N/A,pasture,48.932195,5,19.189106,0,0,LR37,0.037200000000000004,0.9372549019607843,3.0,0.21711012564671095,0.0516,1.0,0.4442344009876251,0.004772727272727256,0.8443660030976738,5.345972456450203,698.2084815548417,721.5420577180101,0.191,0.11510000000000001,0.1537,0.171,0.07350000000000001,LR,0.5663923960118575,0.2417,0.1575,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.189106,48.932195]}"
20230104T094411_20230104T094406_T33UYQ_34,0,2023-01-04,N/A,1,13,N/A,pasture,48.937707,22,19.182709,0,0,LR38,0.0478,0.9372549019607843,3.0,0.2585610515392598,0.07200000000000001,1.0,0.44427934288978577,0.004772727272727256,0.3932031370466721,5.345972456450203,801.3185432440537,716.293611927266,0.24300000000000002,0.1149,0.1824,0.2132,0.0935,LR,0.5663923960118575,0.1869,0.12190000000000001,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.182709,48.937707]}"
20230104T094411_20230104T094406_T33UYQ_35,0,2023-01-04,N/A,1,13,N/A,grazed meadow,48.9417,0,19.19297,1,1,LR39,0.046400000000000004,0.9333333333333333,3.0,0.39618501012829166,0.0786,1.0,0.580222487449646,0.004793388429752049,0.8026514294045598,5.342821787447658,201.9966061710564,315.29394643565666,0.3196,0.1531,0.2503,0.2806,0.0849,LR,0.5663923960118575,0.26780000000000004,0.1652,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.19297,48.941700000000004]}"
20230104T094411_20230104T094406_T33UYQ_36,0,2023-01-04,N/A,1,13,N/A,pasture,48.929713,10,19.161517,0,0,LR41,0.0526,0.9333333333333333,3.0,0.2548288715689597,0.0775,1.0,0.42247191071510315,0.004833057851239652,0.7043221055789907,5.337465650143331,148.920818711589,276.73225224098195,0.25320000000000004,0.1529,0.2156,0.2369,0.1028,LR,0.5663923960118575,0.324,0.2245,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.161517000000003,48.929713]}"
20230104T094411_20230104T094406_T33UYQ_37,0,2023-01-04,N/A,1,13,N/A,pasture,48.930892,60,19.151641,0,0,LR42,0.0646,0.9411764705882353,3.0,0.2468001714740646,0.0974,1.0,0.37108656764030457,0.004820557851239653,0.6833280721274617,5.339198518094731,390.22892073618306,921.5732843833827,0.2978,0.18080000000000002,0.2248,0.2529,0.1366,LR,0.5663923960118575,0.2887,0.1834,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.151641,48.930892]}"
20230104T094411_20230104T094406_T33UYQ_38,0,2023-01-04,N/A,1,N/A,N/A,pasture,48.89495,2,19.15343,0,0,LR43,0.038,0.9333333333333333,3.0,0.20622540753232152,0.058,1.0,0.41020265221595764,0.004783057851239652,0.7447484060663225,5.34439712194893,450.81740283128374,856.1394106043709,0.2018,0.1236,0.1602,0.18180000000000002,0.0844,LR,0.5663923960118575,0.19290000000000002,0.1149,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.153430000000004,48.89495000000001]}"
20230104T094411_20230104T094406_T33UYQ_39,0,2023-01-04,105,1,2,N/A,pasture,48.93103,10,19.13342,0,0,LR44,0.078,0.9333333333333333,3.0,0.19280706310049334,0.10640000000000001,1.0,0.2923228442668915,0.004772727272727256,0.5394719165823705,5.345972456450203,426.53425933408056,453.9666552320379,0.2626,0.1827,0.2225,0.2393,0.1438,LR,0.5663923960118575,0.199,0.1291,1.67282562266E12,"{""type"":""Point"",""coordinates"":[19.13342,48.93103]}"
