system:index,Abandonmen,Date,GrazingDur,GrazingPre,GrazingTim,LSU,LandUse,Latitude,LitterCove,Longitude,MowingFreq,MowingPres,PLOTID,blue,cs_cdf,doy,evi,green,mask,ndvi,ndvi_asm,ndvi_corr,ndvi_ent,ndvi_texture_sd_3,ndvi_texture_sd_5,nir,re1,re2,re3,red,region,spatial_max,swir1,swir2,system:time_start,.geo
20220111T093249_20220111T093246_T34UEV_129,0,2022-01-11,0,0,0,0,meadow,49.03409,50,22.52691,1,1,NS18,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.526909999999997,49.03409]}"
20220111T093249_20220111T093246_T34UEV_130,0,2022-01-11,0,0,0,0,meadow,49.03744,80,22.52364,1,1,NS19,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.523640000000004,49.03744]}"
20220111T093249_20220111T093246_T34UEV_131,0,2022-01-11,0,0,0,0,meadow,49.03701,50,22.49948,1,1,NS2,0.259,0.8196078431372549,10.0,1.0412371134020564,0.17300000000000001,1.0,-0.08381742984056473,0.004772727272727256,0.5460280901724579,5.345972456450203,966.9443069767094,927.107644001869,0.11040000000000001,0.1509,0.1385,0.1326,0.1306,NS,0.11539017866649058,0.013600000000000001,0.0146,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.499480000000002,49.03701000000001]}"
20220111T093249_20220111T093246_T34UEV_132,0,2022-01-11,0,0,0,0,meadow,49.03688,25,22.50632,1,1,NS20,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.50632,49.036880000000004]}"
20220111T093249_20220111T093246_T34UEV_133,0,2022-01-11,0,0,0,0,meadow,49.03503,4,22.50145,1,1,NS21,0.4272,0.8705882352941177,10.0,0.11986892031735087,0.29960000000000003,1.0,-0.06258442252874374,0.006757305194805185,0.7589871335239756,4.998852815716511,1062.8829897970895,2025.693702696337,0.2082,0.22410000000000002,0.21000000000000002,0.2087,0.23600000000000002,NS,0.11539017866649058,0.0102,0.0081,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.501450000000002,49.03503]}"
20220111T093249_20220111T093246_T34UEV_134,0,2022-01-11,0,0,0,0,mulched meadow,49.02622,35,22.47132,1,1,NS23,0.9896,0.9098039215686274,10.0,-0.001630257580697572,1.0232,1.0,-3.6616623401641846E-4,0.004783057851239652,0.543542384441109,5.34439712194893,299.7259292304575,498.1410921016138,1.092,1.1654,1.1745,1.1521000000000001,1.0928,NS,0.11539017866649058,0.11760000000000001,0.1169,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.471320000000002,49.02622]}"
20220111T093249_20220111T093246_T34UEV_135,0,2022-01-11,0,0,0,0,meadow,49.02394,10,22.52244,1,1,NS24,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.52244,49.02394000000001]}"
20220111T093249_20220111T093246_T34UEV_136,0,2022-01-11,92,1,2,32.5,pasture,49.01822,20,22.48075,0,0,NS25,0.8688,0.9137254901960784,10.0,0.26827371695178853,0.8180000000000001,1.0,0.031320925801992416,0.004772727272727256,0.7968278481378794,5.345972456450203,1331.8631878013628,1443.587414268726,0.9088,1.0647,1.0276,1.0210000000000001,0.8536,NS,0.11539017866649058,0.1327,0.1228,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.480750000000004,49.01822]}"
20220111T093249_20220111T093246_T34UEV_137,0,2022-01-11,0,0,0,0,mulched meadow,49.01839,70,22.46451,1,1,NS27,1.0488,0.8980392156862745,10.0,0.14739229024943332,1.0096,1.0,0.014612214639782906,0.004814049586776843,0.6556072284576758,5.339671118445112,93.3449934209187,660.0231780685683,1.0832000000000002,1.0848,1.0562,1.0206,1.052,NS,0.11539017866649058,0.09680000000000001,0.1,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.46451,49.01839]}"
20220111T093249_20220111T093246_T34UEV_138,0,2022-01-11,0,0,0,0,mulched meadow,49.02451,40,22.49364,1,1,NS28,1.3224,0.8980392156862745,10.0,0.250836120401337,1.3216,1.0,0.029502669349312782,0.004772727272727256,0.7643079700807499,5.345972456450203,1053.0029943558798,1562.9441699506172,1.4656,1.0925,1.1056000000000001,1.0387,1.3816000000000002,NS,0.11539017866649058,0.1327,0.127,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.493640000000003,49.02451]}"
20220111T093249_20220111T093246_T34UEV_139,0,2022-01-11,0,0,0,0,mulched meadow,49.04625,0,22.52046,1,1,NS29,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.520460000000003,49.04625]}"
20220111T093249_20220111T093246_T34UEV_140,0,2022-01-11,154,1,5,67,mulched grazed meadow,49.02258,1,22.47347,0,0,NS3,1.0056,0.9098039215686274,10.0,0.16698172652804022,0.9704,1.0,0.02037677727639675,0.00489886363636362,0.3418155214744611,5.326910908984804,35.08066506245983,88.25517408640887,1.0616,1.0726,1.0479,1.0148000000000001,1.0192,NS,0.11539017866649058,0.0918,0.09630000000000001,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.47347,49.022580000000005]}"
20220111T093249_20220111T093246_T34UEV_141,0,2022-01-11,0,0,0,0,meadow,49.06992,0,22.48281,1,1,NS31,-9999,-9999,10.0,-9999,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.48281,49.06992]}"
20220111T093249_20220111T093246_T34UEV_142,0,2022-01-11,0,0,0,0,meadow,49.04508,1,22.51981,1,1,NS32,-9999,-9999,10.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NS,0.11539017866649058,-9999,-9999,1.641893812974E12,"{""type"":""Point"",""coordinates"":[22.51981,49.04508]}"
